Annee,Marque,Modele,Transmission,Couleur,Prix
2014,Ford,Fiesta,automatic,gray,3300
2014,Ford,Focus,automatic,gray,7000
2014,Ford,Flex,automatic,tan,8000
2014,Ford,Flex,automatic,black,25100
2014,Ford,Fiesta,automatic,gray,10200
2014,Ford,Focus,automatic,gray,13100
2014,Ford,Fiesta,automatic,gray,10200
2014,Ford,Flex,automatic,beige,24700
2014,Ford,Focus,automatic,black,8900
2014,Ford,Focus,automatic,gray,7550
2014,Ford,Flex,automatic,black,24600
2014,Ford,Focus,automatic,beige,13100
2014,Ford,Focus,automatic,black,12100
2014,Ford,Focus,automatic,black,11800
2014,Ford,Focus,automatic,gray,12600
2014,Ford,Fiesta,automatic,black,10000
2014,Ford,Focus,automatic,gray,12500
2014,Ford,Focus,automatic,gray,12300
2014,Ford,Focus,automatic,gray,12400
2014,Ford,Focus,automatic,gray,13200
2014,Ford,Focus,automatic,black,13100
2014,Ford,Fiesta,automatic,black,10600
2014,Ford,Focus,automatic,gray,12700
2014,Ford,Focus,manual,tan,11000
2014,Ford,Flex,automatic,black,19400
2014,Ford,Focus,automatic,black,12900
2014,Ford,Focus,automatic,black,12100
2014,Ford,Fiesta,automatic,black,8900
2014,Ford,Flex,automatic,black,27800
2014,Ford,Focus,automatic,black,12000
2014,Ford,Fiesta,automatic,gray,6200
2014,Ford,Focus,automatic,black,6000
2014,Ford,Focus,automatic,black,7300
2014,Ford,Focus,automatic,gray,12000
2014,Ford,Fiesta,automatic,beige,10100
2014,Ford,Flex,automatic,black,19200
2014,Ford,Focus,automatic,gray,11700
2014,Ford,Fiesta,automatic,black,13000
2014,Ford,Focus,automatic,black,12200
2014,Ford,Focus,automatic,gray,12300
2014,Ford,Fiesta,automatic,tan,10500
2014,Ford,Fiesta,automatic,black,8900
2014,Ford,Focus,automatic,black,11200
2014,Ford,Focus,automatic,beige,12500
2014,Ford,Focus,automatic,black,12500
2014,Ford,Focus,automatic,black,12000
2014,Ford,Fiesta,automatic,black,10400
2014,Ford,Focus,automatic,black,11400
2014,Ford,Focus,automatic,brown,5600
2014,Ford,Focus,automatic,black,13500
2014,Ford,Flex,automatic,beige,17600
2014,Ford,Focus,manual,gray,10500
2014,Ford,Focus,automatic,black,11700
2014,Ford,Focus,automatic,black,13000
2014,Ford,Focus,automatic,brown,12200
2014,Ford,Focus,automatic,black,12500
2014,Ford,Focus,automatic,black,12800
2014,Ford,Focus,automatic,gray,11300
2014,Ford,Focus,automatic,beige,12500
2014,Ford,Fiesta,automatic,black,9200
2014,Ford,Focus,automatic,gray,11200
2014,Ford,Fiesta,automatic,black,10100
2014,Ford,Focus,automatic,gray,10200
2014,Ford,Fiesta,automatic,black,10200
2014,Ford,Fiesta,manual,black,15500
2014,Ford,Focus,automatic,gray,12400
2014,Ford,Focus,automatic,gray,11400
2014,Ford,Focus,automatic,black,11300
2014,Ford,Focus,automatic,black,12600
2014,Ford,Focus,automatic,gray,12300
2014,Ford,Focus,automatic,black,12300
2014,Ford,Fiesta,automatic,black,9600
2014,Ford,Fiesta,automatic,black,10500
2014,Ford,Focus,automatic,black,12800
2014,Ford,Focus,automatic,black,14600
2014,Ford,Focus,automatic,black,10500
2014,Ford,Focus,manual,gray,11600
2014,Ford,Focus,automatic,gray,10600
2014,Ford,Fiesta,automatic,gray,10400
2014,Ford,Fiesta,automatic,tan,10600
2014,Ford,Flex,automatic,beige,25200
2014,Ford,Focus,automatic,black,12300
2014,Ford,Fiesta,automatic,black,9500
2014,Ford,Focus,automatic,black,11000
2014,Ford,Focus,automatic,black,12000
2014,Ford,Focus,automatic,black,8700
2014,Ford,Fiesta,automatic,black,10000
2014,Ford,Focus,automatic,gray,12500
2014,Ford,Fiesta,automatic,gray,10800
2014,Ford,Fiesta,automatic,black,11100
2014,Ford,Fiesta,automatic,tan,10500
2014,Ford,Focus,automatic,gray,12400
2014,Ford,Fusion,automatic,black,16600
2014,Ford,Fusion,automatic,orange,21900
2014,Ford,Fusion,automatic,tan,15400
2014,Ford,Fusion,automatic,gray,16000
2014,Ford,Fusion,automatic,black,14600
2014,Ford,Fusion,automatic,tan,17800
2014,Ford,Fusion,automatic,black,17600
2014,Ford,Fusion,automatic,black,18700
2014,Ford,Focus,automatic,gray,15500
2014,Ford,Fusion,automatic,black,12100
2014,Ford,Fusion,automatic,black,11700
2014,Ford,Fusion,automatic,beige,15800
2014,Ford,Fusion,automatic,black,18000
2014,Ford,Focus,automatic,beige,11900
2014,Ford,Fusion,automatic,beige,14500
2014,Ford,Fusion,automatic,tan,16500
2014,Ford,Fusion,automatic,black,17800
2014,Ford,Focus,automatic,black,14000
2014,Ford,Fusion,automatic,gray,11500
2014,Ford,Fusion,automatic,tan,17500
2014,Ford,Fusion,automatic,black,14500
2014,Ford,Fusion,,,
2014,Ford,Fusion,automatic,black,14800
2014,Ford,Fusion,automatic,gray,14600
2014,Ford,Fusion,,,
2014,Ford,Fusion,automatic,black,15500
2014,Ford,Fusion,automatic,black,13700
2014,Ford,Fusion,automatic,beige,20000
2014,Ford,Fusion,automatic,black,17600
2014,Ford,Focus,,,
2014,Ford,Fusion,automatic,black,16100
2014,Ford,Fusion,automatic,black,13900
2014,Ford,Fusion,automatic,black,15500
2014,Ford,Fusion,automatic,black,18900
2014,Ford,Focus,automatic,black,11900
2014,Ford,Fusion,automatic,tan,15900
2014,Ford,Fusion,automatic,black,18200
2014,Ford,Fusion,automatic,black,13800
2014,Ford,Fusion,automatic,beige,14900
2014,Ford,Fusion,automatic,black,14000
2014,Ford,Fusion,automatic,black,17200
2014,Ford,Fusion,automatic,black,17800
2014,Ford,Fusion,automatic,black,21200
2014,Ford,Fusion,automatic,black,15100
2014,Ford,Fusion,automatic,black,15000
2014,Ford,Fusion,automatic,gray,7900
2014,Ford,Fusion,automatic,black,16000
2014,Ford,Fusion,automatic,black,15400
2014,Ford,Fusion,automatic,black,14800
2014,Ford,Fusion,,,
2014,Ford,Fusion,automatic,black,16000
2014,Ford,Fusion,automatic,black,21000
2014,Ford,Fusion,automatic,black,16000
2014,Ford,Fusion,automatic,black,17100
2014,Ford,Fusion,automatic,black,16800
2014,Ford,Fusion,automatic,black,15800
2014,Ford,Fusion,automatic,tan,17300
2014,Ford,Fusion,automatic,black,19600
2014,Ford,Fusion,automatic,black,15800
2014,Ford,Focus,automatic,gray,11800
2014,Ford,Fusion,automatic,tan,14200
2014,Ford,Fusion,automatic,black,19300
2014,Ford,Fusion,,,
2014,Ford,Fusion,,,
2014,Ford,Fusion,,,
2014,Ford,Fusion,automatic,black,21900
2014,Ford,Fusion,automatic,gray,13400
2014,Ford,Focus,automatic,black,11100
2014,Ford,Fusion,automatic,black,14700
2014,Ford,Fusion,automatic,black,14100
2014,Ford,Fusion,automatic,black,14900
2014,Ford,Mustang,automatic,black,19200
2014,Ford,Fusion,automatic,black,17400
2014,Ford,Fusion,automatic,black,20600
2014,Ford,Fusion,automatic,black,20100
2014,Ford,Fusion,automatic,black,15500
2014,Ford,Fusion,automatic,black,14800
2014,Ford,Fusion,automatic,beige,15300
2014,Ford,Fusion,automatic,black,15500
2014,Ford,Fusion,automatic,black,16400
2014,Ford,Fusion,automatic,black,17600
2014,Ford,Fusion,automatic,black,16800
2014,Ford,Fusion,automatic,black,14400
2014,Ford,Fusion,automatic,black,19200
2014,Ford,Fusion,,,
2014,Ford,Fusion,automatic,black,14400
2014,Ford,Fusion,automatic,black,9400
2014,Ford,Fusion,automatic,black,16100
2014,Ford,Fusion,automatic,black,13800
2014,Ford,Fusion,automatic,black,19000
2014,Ford,Fusion,automatic,black,15200
2014,Ford,Fusion,automatic,black,14600
2014,Ford,Fusion,automatic,black,16300
2014,Ford,Fusion,automatic,tan,18000
2014,Ford,Fusion,automatic,black,22500
2014,Ford,Fusion,automatic,black,16200
2014,Ford,Fusion,automatic,black,16100
2014,Ford,Fusion,automatic,black,14600
2014,Ford,Fusion,automatic,black,14300
2014,Ford,Fusion,automatic,black,15180
2014,Ford,Fusion,automatic,black,14700
2014,Ford,Fusion,automatic,black,20700
2014,Ford,Focus,automatic,black,12400
2014,Ford,Focus,automatic,black,15200
2014,Ford,Fusion,automatic,black,16100
2014,Ford,Fusion,automatic,black,18500
2014,Ford,Fusion,automatic,black,19100
2014,Ford,Fusion,automatic,black,14300
2014,Ford,Fusion,automatic,black,17300
2014,Ford,Fusion,automatic,tan,15500
2014,Ford,Fusion,,,
2014,Ford,Fusion,automatic,black,14800
2014,Ford,Mustang,automatic,black,14300
2014,Ford,Mustang,automatic,black,26800
2014,Ford,Mustang,automatic,black,18000
2014,Ford,Mustang,automatic,black,24000
2014,Ford,Mustang,manual,tan,24500
2014,Ford,Mustang,manual,gray,22200
2014,Ford,Mustang,automatic,black,14700
2014,Ford,Taurus,automatic,black,17600
2014,Ford,Mustang,automatic,black,14600
2014,Ford,Taurus,automatic,tan,16000
2014,Ford,Mustang,automatic,gray,10100
2014,Ford,Mustang,automatic,gray,16300
2014,Ford,Mustang,automatic,gray,14500
2014,Ford,Mustang,automatic,gray,23100
2014,Ford,Mustang,manual,black,25750
2014,Ford,Taurus,automatic,black,19300
2014,Ford,Taurus,automatic,beige,19600
2014,Ford,Taurus,automatic,gray,17700
2014,Ford,Mustang,automatic,black,23900
2014,Ford,Taurus,automatic,black,19600
2014,Ford,Mustang,automatic,black,16500
2014,Ford,Mustang,automatic,white,19000
2014,Ford,Mustang,automatic,black,20000
2014,Ford,Mustang,automatic,black,25800
2014,Ford,Taurus,automatic,tan,21000
2014,Ford,Taurus,automatic,tan,15800
2014,Ford,Mustang,automatic,black,18500
2014,Ford,Mustang,automatic,black,12600
2014,Ford,Mustang,automatic,black,25400
2014,Ford,Mustang,automatic,black,26500
2014,Ford,Mustang,automatic,black,23600
2014,Ford,Mustang,automatic,black,14500
2014,Ford,Taurus,automatic,tan,15500
2014,Ford,Taurus,automatic,tan,14500
2014,Ford,Taurus,automatic,tan,17800
2014,Ford,Transit,,,
2014,Ford,Taurus,automatic,black,18000
2014,Ford,Mustang,automatic,black,23800
2014,Ford,Taurus,automatic,black,16900
2014,Ford,Taurus,automatic,beige,14500
2014,Ford,Transit,,,
2014,Ford,Mustang,automatic,black,23900
2014,Ford,Mustang,automatic,black,12900
2014,Ford,Taurus,automatic,beige,18500
2014,Ford,Taurus,automatic,tan,20500
2014,Ford,Taurus,automatic,black,25400
2014,Ford,Taurus,automatic,black,20200
2014,Ford,Mustang,manual,black,22700
2014,Ford,Taurus,automatic,black,17000
2014,Ford,Taurus,automatic,tan,18100
2014,Ford,Mustang,automatic,black,14800
2014,Ford,Shelby,,,
2014,Ford,Mustang,automatic,black,14500
2014,Ford,Taurus,automatic,black,18800
2014,Ford,Taurus,automatic,black,18600
2014,Ford,Mustang,automatic,black,16900
2014,Ford,Mustang,automatic,black,23700
2014,Ford,Mustang,automatic,black,23800
2014,Ford,Mustang,manual,black,26750
2014,Ford,Mustang,automatic,black,23200
2014,Ford,Mustang,automatic,black,14400
2014,Ford,Mustang,automatic,black,21000
2014,Ford,Taurus,automatic,tan,14500
2014,Ford,Mustang,automatic,black,23600
2014,Ford,Mustang,automatic,black,12600
2014,Ford,Transit,,,
2014,Ford,Mustang,automatic,black,14500
2014,Ford,Mustang,manual,black,22900
2014,Ford,Taurus,automatic,tan,19000
2014,Ford,Taurus,automatic,gray,16900
2014,Ford,Mustang,automatic,black,14600
2014,Ford,Mustang,automatic,black,15500
2014,Ford,Mustang,automatic,gray,20400
2014,Ford,Taurus,automatic,gray,17000
2014,Ford,Taurus,automatic,gray,18600
2014,Ford,Mustang,automatic,black,12700
2014,Ford,Mustang,automatic,black,16900
2014,Ford,Mustang,automatic,black,33100
2014,Ford,Taurus,automatic,gray,18000
2014,Ford,Mustang,automatic,black,13000
2014,Ford,Mustang,automatic,black,12700
2014,Ford,Mustang,manual,black,15900
2014,Ford,Taurus,automatic,tan,17700
2014,Ford,Mustang,automatic,black,24200
2014,Ford,Taurus,automatic,tan,18500
2014,Ford,Mustang,automatic,black,12800
2014,Ford,Taurus,automatic,tan,17900
2014,Ford,Mustang,automatic,black,22200
2014,Ford,Transit,,,
2014,Ford,Mustang,automatic,black,9800
2014,Ford,Mustang,automatic,black,24300
2014,Ford,Taurus,automatic,tan,16000
2014,Ford,Mustang,automatic,black,14001
2014,Ford,Mustang,automatic,black,16300
2014,Ford,Mustang,automatic,black,26500
2014,Ford,Mustang,automatic,tan,21000
2014,Ford,Taurus,automatic,gray,17900
2014,Ford,Mustang,automatic,black,23200
2014,Ford,Mustang,automatic,black,15000
2014,Ford,Mustang,automatic,black,18100
2014,Honda,Civic,automatic,beige,14600
2014,GMC,Acadia,automatic,gray,28000
2014,Honda,Accord,automatic,black,18000
2014,Honda,CR-V,automatic,gray,21500
2014,GMC,Terrain,automatic,black,20700
2014,Honda,Accord,automatic,black,13700
2014,Honda,Civic,automatic,beige,10000
2014,Honda,Odyssey,automatic,gray,16300
2014,GMC,Sierra,,,
2014,Honda,Civic,automatic,black,9800
2014,GMC,Sierra,,,
2014,Honda,Accord,automatic,black,19400
2014,GMC,Yukon,,,
2014,Honda,Accord,manual,black,19400
2014,Honda,Accord,automatic,gray,15600
2014,Honda,Pilot,automatic,gray,34000
2014,Honda,Accord,automatic,black,18100
2014,GMC,Yukon,,,
2014,Honda,Civic,automatic,beige,13500
2014,GMC,Sierra,,,
2014,GMC,Acadia,automatic,black,27200
2014,GMC,Yukon,,,
2014,Honda,CR-V,automatic,gray,19900
2014,Honda,CR-V,automatic,gray,18900
2014,Honda,Odyssey,automatic,tan,23200
2014,Honda,Accord,automatic,black,20600
2014,Honda,CR-V,automatic,black,24100
2014,Honda,CR-V,automatic,gray,18500
2014,Honda,Civic,automatic,black,8600
2014,Honda,Pilot,automatic,black,32200
2014,Honda,Accord,automatic,black,19100
2014,Ford,Transit,,,
2014,GMC,Acadia,automatic,gray,25000
2014,Honda,Civic,automatic,gray,14500
2014,Honda,Civic,automatic,beige,14800
2014,Hyundai,Accent,manual,gray,11500
2014,GMC,Yukon,automatic,black,32500
2014,Honda,Accord,automatic,black,18800
2014,Hyundai,Accent,automatic,tan,5100
2014,GMC,Savana,automatic,gray,22800
2014,Honda,Pilot,automatic,gray,25150
2014,GMC,Sierra,,,
2014,GMC,Sierra,,,
2014,Honda,Pilot,automatic,gray,34900
2014,GMC,Acadia,automatic,gray,22700
2014,Honda,Civic,automatic,gray,17500
2014,GMC,Acadia,automatic,gray,30000
2014,Honda,Accord,automatic,black,18000
2014,Hyundai,Accent,automatic,gray,11400
2014,Ford,Transit,,,
2014,GMC,Terrain,automatic,black,18000
2014,Honda,Odyssey,automatic,gray,24000
2014,Honda,Odyssey,automatic,gray,29100
2014,Honda,CR-V,automatic,gray,25500
2014,Honda,Civic,automatic,gray,9600
2014,Honda,Accord,automatic,black,15400
2014,Honda,Civic,automatic,gray,15300
2014,Honda,CR-V,automatic,gray,17100
2014,GMC,Yukon,automatic,tan,23800
2014,GMC,Terrain,automatic,gray,22200
2014,Honda,Accord,automatic,black,14200
2014,GMC,Sierra,,,
2014,GMC,Sierra,,,
2014,Honda,Civic,automatic,gray,14900
2014,GMC,Acadia,automatic,gray,27500
2014,Honda,Civic,manual,black,14000
2014,Honda,Civic,automatic,gray,14700
2014,Honda,CR-V,automatic,gray,20300
2014,GMC,Terrain,automatic,brown,20900
2014,Honda,Accord,automatic,gray,17900
2014,Honda,Accord,automatic,black,18000
2014,Honda,Civic,automatic,black,14200
2014,GMC,Terrain,automatic,gray,22700
2014,GMC,Acadia,automatic,black,28300
2014,Hyundai,Sonata,automatic,gray,15900
2014,Hyundai,Elantra,automatic,beige,15500
2014,Hyundai,Accent,automatic,gray,11300
2014,Hyundai,Elantra,,,
2014,Hyundai,Sonata,,,
2014,Hyundai,Elantra,,,
2014,Hyundai,Elantra,automatic,gray,14000
2014,Hyundai,Sonata,automatic,gray,9800
2014,Hyundai,Tucson,automatic,gray,7000
2014,Infiniti,Q50,automatic,black,25600
2014,Hyundai,Elantra,automatic,gray,13300
2014,Hyundai,Equus,automatic,black,46000
2014,Hyundai,Accent,automatic,gray,2900
2014,Hyundai,Elantra,,,
2014,Hyundai,Veloster,automatic,tan,14800
2014,Hyundai,Sonata,automatic,gray,14400
2014,Hyundai,Sonata,automatic,tan,13700
2014,Hyundai,Accent,automatic,gray,7500
2014,Hyundai,Sonata,automatic,gray,11600
2014,Hyundai,Accent,automatic,gray,6500
2014,Hyundai,Tucson,automatic,tan,19800
2014,Hyundai,Accent,automatic,tan,8400
2014,Hyundai,Azera,automatic,beige,24500
2014,Hyundai,Sonata,automatic,gray,11100
2014,Hyundai,Elantra,,,
2014,Hyundai,Elantra,automatic,gray,7000
2014,Infiniti,Q50,automatic,black,32100
2014,Infiniti,Q50,automatic,black,29500
2014,Hyundai,Sonata,automatic,gray,14800
2014,Infiniti,Q50,automatic,black,32300
2014,Infiniti,Q50,automatic,black,29800
2014,Hyundai,Accent,automatic,gray,10800
2014,Hyundai,Sonata,automatic,gray,15700
2014,Infiniti,Q50,automatic,black,28500
2014,Hyundai,Elantra,automatic,beige,13900
2014,Infiniti,Q50,automatic,black,32600
2014,Hyundai,Elantra,automatic,gray,8100
2014,Hyundai,Tucson,automatic,tan,10300
2014,Hyundai,Accent,automatic,gray,7300
2014,Hyundai,Equus,automatic,gray,41700
2014,Hyundai,Accent,manual,beige,9600
2014,Hyundai,Sonata,automatic,gray,9900
2014,Hyundai,Azera,automatic,black,25000
2014,Hyundai,Elantra,,,
2014,Hyundai,Genesis,automatic,black,18800
2014,Hyundai,Tucson,automatic,beige,19400
2014,Infiniti,Q50,automatic,black,31400
2014,Infiniti,Q50,automatic,beige,28800
2014,Hyundai,Accent,automatic,tan,7700
2014,Hyundai,Tucson,automatic,gray,13100
2014,Hyundai,Elantra,automatic,gray,12200
2014,Hyundai,Accent,automatic,gray,10900
2014,Hyundai,Accent,automatic,gray,8800
2014,Hyundai,Accent,automatic,gray,11100
2014,Infiniti,Q50,automatic,black,31200
2014,Hyundai,Elantra,automatic,tan,13800
2014,Hyundai,Sonata,automatic,gray,14700
2014,Hyundai,Sonata,automatic,beige,15200
2014,Hyundai,Equus,automatic,black,46500
2014,Hyundai,Genesis,automatic,black,27000
2014,Infiniti,QX60,automatic,brown,37600
2014,Infiniti,QX80,automatic,black,59800
2014,Infiniti,Q50,automatic,black,31500
2014,Infiniti,Q60,,,
2014,Infiniti,QX60,automatic,beige,36600
2014,Infiniti,Q50,automatic,black,30100
2014,Infiniti,Q60,,,
2014,Infiniti,Q50,automatic,black,35800
2014,Infiniti,QX60,automatic,beige,43400
2014,Infiniti,Q50,automatic,black,36600
2014,Infiniti,QX60,automatic,black,38800
2014,Infiniti,Q50,automatic,gray,35400
2014,Infiniti,QX70,automatic,gray,33600
2014,Infiniti,QX70,automatic,black,40800
2014,Infiniti,Q50,automatic,black,30300
2014,Infiniti,Q50,automatic,gray,29000
2014,Jeep,Cherokee,automatic,black,19300
2014,Jeep,Compass,automatic,tan,19200
2014,Infiniti,Q50,automatic,black,34200
2014,Infiniti,Q50,automatic,black,33600
2014,Infiniti,Q70,automatic,beige,39000
2014,Infiniti,QX60,automatic,brown,33800
2014,Jeep,Cherokee,automatic,black,27700
2014,Infiniti,Q50,automatic,tan,35500
2014,Infiniti,Q50,automatic,black,34400
2014,Jeep,Compass,automatic,gray,16200
2014,Infiniti,QX70,automatic,black,37500
2014,Infiniti,Q70,automatic,black,38400
2014,Jeep,Compass,automatic,black,16400
2014,Infiniti,Q50,automatic,tan,27200
2014,Infiniti,QX50,automatic,tan,28600
2014,Infiniti,QX70,automatic,black,31200
2014,Jeep,Compass,automatic,black,16900
2014,Infiniti,Q70,automatic,black,41400
2014,Infiniti,Q50,automatic,black,26200
2014,Infiniti,QX60,automatic,gray,38400
2014,Infiniti,Q50,automatic,black,29900
2014,Infiniti,Q50,automatic,black,35200
2014,Infiniti,Q50,automatic,beige,35400
2014,Infiniti,QX60,automatic,brown,34800
2014,Jeep,Cherokee,automatic,gray,20800
2014,Infiniti,QX60,automatic,beige,41600
2014,Jeep,Cherokee,automatic,black,27500
2014,Infiniti,QX70,automatic,gray,32800
2014,Infiniti,Q60,,,
2014,Infiniti,QX60,automatic,black,38800
2014,Infiniti,Q50,automatic,black,35200
2014,Infiniti,QX50,automatic,black,30800
2014,Infiniti,QX50,automatic,beige,31400
2014,Jeep,Compass,automatic,brown,18600
2014,Infiniti,Q50,automatic,gray,33800
2014,Infiniti,Q50,automatic,tan,35000
2014,Infiniti,Q60,,,
2014,Jeep,Compass,automatic,black,17900
2014,Infiniti,Q60,,,
2014,Infiniti,Q60,,,
2014,Infiniti,Q60,,,
2014,Infiniti,QX60,automatic,beige,35200
2014,Infiniti,Q60,,,
2014,Jeep,Compass,automatic,brown,19200
2014,Infiniti,QX60,automatic,black,38200
2014,Jeep,Cherokee,automatic,black,17500
2014,Jeep,Compass,automatic,black,19300
2014,Infiniti,Q70,automatic,black,38000
2014,Infiniti,Q60,,,
2014,Infiniti,Q60,,,
2014,Infiniti,QX70,automatic,gray,31000
2014,Jeep,Cherokee,automatic,gray,17700
2014,Infiniti,Q50,automatic,beige,31000
2014,Infiniti,Q50,automatic,tan,35800
2014,Infiniti,Q50,automatic,black,29000
2014,Infiniti,Q50,automatic,gray,31000
2014,Infiniti,QX70,automatic,beige,30400
2014,Infiniti,Q50,automatic,black,32000
2014,Infiniti,Q50,automatic,black,30100
2014,Infiniti,QX70,automatic,beige,34600
2014,Jeep,Cherokee,automatic,black,19000
2014,Infiniti,Q50,automatic,black,28750
2014,Infiniti,Q60,,,
2014,Infiniti,Q50,automatic,black,26200
2014,Infiniti,Q50,automatic,black,34600
2014,Infiniti,Q60,,,
2014,Infiniti,QX60,automatic,brown,37600
2014,Infiniti,QX70,automatic,brown,36200
2014,Infiniti,Q50,automatic,black,27750
2014,Infiniti,QX70,automatic,black,28800
2014,Infiniti,Q50,automatic,gray,36600
2014,Infiniti,QX60,automatic,brown,43600
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,black,12100
2014,Jeep,Patriot,automatic,black,15800
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,black,12600
2014,Jeep,Grand,,,
2014,Jeep,Compass,automatic,black,15000
2014,Jeep,Compass,automatic,black,14000
2014,Jeep,Patriot,automatic,black,15400
2014,Jeep,Patriot,automatic,black,15000
2014,Jeep,Compass,automatic,beige,7700
2014,Jeep,Patriot,automatic,beige,12600
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,black,9500
2014,Jeep,Grand,,,
2014,Jeep,Compass,automatic,black,15500
2014,Jeep,Grand,,,
2014,Jeep,Grand,,,
2014,Jeep,Compass,automatic,gray,5900
2014,Jeep,Grand,,,
2014,Jeep,Grand,,,
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,gray,18200
2014,Jeep,Compass,automatic,black,13500
2014,Jeep,Compass,automatic,black,15100
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,tan,13100
2014,Jeep,Patriot,automatic,beige,16900
2014,Jeep,Compass,automatic,black,14100
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,black,12400
2014,Jeep,Patriot,automatic,black,16400
2014,Jeep,Compass,automatic,black,17300
2014,Jeep,Compass,automatic,black,12400
2014,Jeep,Patriot,automatic,black,13500
2014,Jeep,Patriot,automatic,black,16200
2014,Jeep,Patriot,automatic,black,14500
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,black,15300
2014,Jeep,Patriot,automatic,black,13100
2014,Jeep,Patriot,automatic,black,18200
2014,Jeep,Patriot,automatic,gray,13500
2014,Jeep,Grand,,,
2014,Jeep,Compass,automatic,black,16900
2014,Jeep,Compass,automatic,gray,15400
2014,Jeep,Patriot,automatic,tan,13000
2014,Jeep,Patriot,automatic,gray,12700
2014,Jeep,Grand,,,
2014,Jeep,Grand,,,
2014,Jeep,Grand,,,
2014,Jeep,Grand,,,
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,black,14700
2014,Jeep,Compass,automatic,black,13100
2014,Jeep,Patriot,automatic,black,12000
2014,Jeep,Compass,automatic,black,16900
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,black,12500
2014,Jeep,Compass,automatic,black,13400
2014,Jeep,Patriot,automatic,gray,14600
2014,Jeep,Patriot,automatic,black,15600
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,black,17000
2014,Jeep,Grand,,,
2014,Jeep,Grand,,,
2014,Jeep,Patriot,automatic,gray,15900
2014,Jeep,Grand,,,
2014,Kia,Optima,automatic,beige,15300
2014,Kia,Optima,automatic,gray,12400
2014,Kia,Optima,automatic,gray,13700
2014,Kia,Forte,automatic,black,11600
2014,Kia,Forte,automatic,black,11700
2014,Kia,Optima,automatic,gray,13200
2014,Kia,Cadenza,automatic,beige,19800
2014,Kia,Forte,automatic,gray,11200
2014,Kia,Optima,automatic,gray,14300
2014,Kia,Forte,automatic,black,11900
2014,Jeep,Wrangler,manual,black,20800
2014,Kia,Forte,automatic,black,11500
2014,Kia,Forte,automatic,gray,11400
2014,Kia,Forte,automatic,gray,11900
2014,Kia,Cadenza,automatic,tan,18500
2014,Jeep,Wrangler,manual,black,33000
2014,Kia,Optima,automatic,gray,16000
2014,Kia,Optima,automatic,gray,14700
2014,Jeep,Wrangler,automatic,black,36300
2014,Kia,Optima,automatic,beige,14500
2014,Jeep,Wrangler,manual,black,21500
2014,Kia,Optima,automatic,gray,19500
2014,Kia,Optima,automatic,gray,15400
2014,Kia,Optima,automatic,beige,13800
2014,Kia,Forte,automatic,gray,9700
2014,Kia,Cadenza,automatic,tan,19600
2014,Jeep,Wrangler,manual,black,29500
2014,Kia,Forte,automatic,gray,12800
2014,Kia,Forte,automatic,black,10500
2014,Kia,Forte,automatic,gray,10400
2014,Jeep,Wrangler,automatic,black,25400
2014,Jeep,Wrangler,automatic,black,30000
2014,Kia,Forte,automatic,black,11600
2014,Kia,Forte,automatic,black,12800
2014,Kia,Cadenza,automatic,black,19000
2014,Kia,Forte,automatic,gray,13400
2014,Kia,Optima,automatic,beige,14800
2014,Jeep,Wrangler,automatic,black,28500
2014,Kia,Optima,automatic,gray,8000
2014,Jeep,Wrangler,automatic,black,29250
2014,Kia,Cadenza,automatic,beige,19300
2014,Kia,Forte,automatic,gray,11000
2014,Jeep,Wrangler,automatic,gray,27800
2014,Kia,Optima,automatic,tan,13000
2014,Kia,Forte,automatic,black,12200
2014,Jeep,Wrangler,automatic,black,31000
2014,Jeep,Wrangler,manual,black,22600
2014,Kia,Optima,automatic,beige,15300
2014,Kia,Forte,automatic,gray,12000
2014,Kia,Forte,automatic,gray,11600
2014,Kia,Forte,automatic,gray,11500
2014,Jeep,Wrangler,automatic,black,32500
2014,Kia,Forte,automatic,black,11500
2014,Kia,Forte,automatic,gray,10900
2014,Kia,Optima,automatic,gray,14000
2014,Kia,Forte,automatic,black,7500
2014,Kia,Forte,automatic,gray,13600
2014,Kia,Forte,automatic,gray,11900
2014,Kia,Forte,automatic,black,11800
2014,Kia,Forte,automatic,gray,11200
2014,Kia,Optima,automatic,beige,14000
2014,Kia,Forte,automatic,gray,13200
2014,Kia,Optima,automatic,gray,15900
2014,Kia,Optima,automatic,beige,15700
2014,Kia,Forte,automatic,gray,14600
2014,Kia,Forte,automatic,gray,11300
2014,Jeep,Wrangler,automatic,black,29000
2014,Kia,Forte,automatic,gray,11600
2014,Kia,Forte,manual,gray,12000
2014,Kia,Optima,automatic,gray,13800
2014,Kia,Optima,automatic,brown,15300
2014,Kia,Forte,automatic,black,11700
2014,Kia,Cadenza,automatic,black,19800
2014,Kia,Optima,automatic,tan,15100
